Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Randomise questionnaire elements?;age;country-1;country-text;country-other;sex-1;sex-2;sex-3;sex-text;sex-other;education-1;education-2;education-3;education-4;education-5;education-text;education-other;occupation-1;occupation-2;occupation-3;occupation-4;occupation-5;occupation-text;occupation-other;mental_health_disorder_yes_no-1;mental_health_disorder_yes_no-text;mental_health_disorder_yes_no-other;ethnicity-1;ethnicity-2;ethnicity-3;ethnicity-4;ethnicity-text;ethnicity-other;END QUESTIONNAIRE
1;1680644284411;04/04/2023 21:38:04;1680644285397;-4;04/04/2023 17:38:05;74063;40;questionnaire-s5wi;;28672009;nkxlzw8r;8534815;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;1366x768;1366x649;Social_Task_Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;31;United Kingdom;;;Male;;;;;;High School;;;;;;Full time employment;;;;;;;No;;;;;;Mixed or Multiple ethnic background;;;43511
1;1680991742308;08/04/2023 22:09:02;1680991741815;2;09/04/2023 00:09:01;74063;40;questionnaire-s5wi;;28760399;jh3l7vt3;8559160;;live;;;tablet;Apple iPad;iOS 16.3;Chrome 111.0.5563.101;820x1180;820x1061;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;26;;South Africa;Other (please specify);;Female;;;;;;Bachelor's Degree;;;;;;;Not employed;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;64985
1;1681071200701;09/04/2023 20:13:20;1681071200615;1;09/04/2023 21:13:20;74063;40;questionnaire-s5wi;;28770504;nbz9obii;8561905;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;1440x900;1440x821;Space Task Done;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;22;United Kingdom;;;;Female;;;;;;;Master's Degree;;;;Full time employment;;;;;;;No;;;;;;Mixed or Multiple ethnic background;;;11020
1;1681130143526;10/04/2023 12:35:43;1681130144116;1;10/04/2023 13:35:44;74063;40;questionnaire-s5wi;;28778834;8b90srxe;8564002;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;1366x768;1366x649;Social Task Done;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;Social Task Done;No;22;United Kingdom;;;;Female;;;;;;;Master's Degree;;;;;Part-time employment;;;;;;No;;;;Asian or Asian British;;;;;54953
1;1681232456484;11/04/2023 17:00:56;1681232456387;-4;11/04/2023 13:00:56;74063;40;questionnaire-s5wi;;28810433;8g25xppp;8573609;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;1967x1106;1968x932;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;31;;United States;Other (please specify);;Female;;;;;High School;;;;;;;;Not employed;;;;;;Bipolar, Borderline Personality Disorder, Anxiety, Depression and ADHD;Yes (please specify);White;;;;;;41293
1;1681439401501;14/04/2023 02:30:01;1681439401362;-5;13/04/2023 21:30:01;74063;40;questionnaire-s5wi;;28860291;ifhvjgb4;8590941;;live;;;mobile;Apple iPhone;iOS 16.2;Mobile Safari 16.2;390x844;750x307;CEQ_done_no_cannabis;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;17;;U.S.A.;Other (please specify);;;Non-binary;;;Some High School;;;;;;;;;;Student;;;;;ADHD, Anxiety, and Depression;Yes (please specify);White;;;;;;56179
1;1681508543780;14/04/2023 21:42:23;1681508542040;1;14/04/2023 22:42:22;74063;40;questionnaire-s5wi;;28877249;bywizgjc;8596613;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;1536x864;1536x754;Social_Task_Done;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;23;United Kingdom;;;Male;;;;;;;;Master's Degree;;;;;;;Student;;;;No;;;White;;;;;;32970
1;1683258853174;05/05/2023 03:54:13;1683258853615;3;05/05/2023 06:54:13;74063;40;questionnaire-s5wi;;29309996;k9or9q6d;8727984;;live;;;mobile;Samsung SM-A037F;Android 13;Chrome 112.0.0.0;854x385;830x290;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;22;United Kingdom;;;Male;;;;;;High School;;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;67629
1;1683469428238;07/05/2023 14:23:48;1683469428076;1;07/05/2023 15:23:48;74063;40;questionnaire-s5wi;;29344592;m053twrx;8736877;;complete;;;mobile;Apple iPhone;iOS 16.4.1;Mobile Safari 16.4;375x812;375x629;Space Task Done;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;23;United Kingdom;;;;Female;;;;;;;Master's Degree;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;16976
1;1683775774352;11/05/2023 03:29:34;1683775774235;2;11/05/2023 05:29:34;74063;40;questionnaire-s5wi;;29445334;xtgd1ofs;8760201;;live;;;mobile;Apple iPhone;iOS 15.2;Mobile Safari 15.2;428x926;428x746;Social Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;28;;NL;Other (please specify);;Female;;;;;;Bachelor's Degree;;;;;;;;;Prefer not to say;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;63101
1;1684139510088;15/05/2023 08:31:50;1684139509072;3;15/05/2023 11:31:49;74063;40;questionnaire-s5wi;;29517207;11uhwb8w;8780130;;complete;;;computer;Desktop or Laptop;Linux x86_64;Chrome 113.0.0.0;360x806;980x1834;Space Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;23;United Kingdom;;;;Female;;;;;High School;;;;;;Full time employment;;;;;;;No;;;;;;Mixed or Multiple ethnic background;;;41839
1;1684179060862;15/05/2023 19:31:00;1684179060179;3;15/05/2023 22:31:00;74063;40;questionnaire-s5wi;;29535958;rsg39k71;8784468;;live;;;mobile;undefined itel L5503S;Android 9;Chrome 109.0.0.0;360x720;360x592;Social Task Done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;20;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;;Prefer not to say;;;No;;;;;;Mixed or Multiple ethnic background;;;44482
1;1684228574124;16/05/2023 09:16:14;1684228573091;3;16/05/2023 12:16:13;74063;40;questionnaire-s5wi;;29543012;v64obbrg;8786816;;live;;;mobile;undefined itel L5503S;Android 9;Chrome 109.0.0.0;360x720;360x592;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;20;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;70763
1;1684851411544;23/05/2023 14:16:51;1684851409814;3;23/05/2023 17:16:49;74063;40;questionnaire-s5wi;;29675573;38xpnx6t;8827600;;live;;;mobile;OPPO CPH2349;Android 11;Chrome 94.0.4606.85;360x800;360x620;Space_Task_Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;No;25;United Kingdom;;;Male;;;;;;High School;;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;22989
1;1684971087795;24/05/2023 23:31:27;1684971087727;1;25/05/2023 00:31:27;74063;40;questionnaire-s5wi;;29709358;e3cyb7ya;8839111;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.2;1440x900;1440x820;Social_Task_Done;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;22;United Kingdom;;;;Female;;;;;;;Master's Degree;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;36999
1;1685106058664;26/05/2023 13:00:58;1685106058540;1;26/05/2023 14:00:58;74063;40;questionnaire-s5wi;;29738246;eaug7mlr;8848143;;live;;;mobile;Apple iPhone;iOS 15.7.3;Mobile Safari 15.6.4;375x667;375x554;Space_Task_Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;No;23;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;;ADHD;Yes (please specify);White;;;;;;76503
1;1685120188481;26/05/2023 16:56:28;1685120188540;1;26/05/2023 17:56:28;74063;40;questionnaire-s5wi;;29743236;y03cczri;8849611;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1536x864;1536x754;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;24;United Kingdom;;;Male;;;;;;;;Master's Degree;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;25941
1;1685123007744;26/05/2023 17:43:27;1685123007556;5.5;26/05/2023 23:13:27;74063;40;questionnaire-s5wi;;29743987;ykbivnoh;8849828;;complete;;;mobile;undefined K;Android 10;Chrome 113.0.0.0;384x854;384x769;Space Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;21;;India;Other (please specify);Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;Asian or Asian British;;;;;21083
1;1685136577841;26/05/2023 21:29:37;1685136577405;1;26/05/2023 22:29:37;74063;40;questionnaire-s5wi;;29746876;gxydg4gm;8850956;;complete;;;mobile;Apple iPhone;iOS 16.3.1;Mobile Safari 16.3;428x926;832x345;Social_Task_Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;25;United Kingdom;;;Male;;;;;;High School;;;;;;Full time employment;;;;;;;No;;;;Asian or Asian British;;;;;29148
1;1685192125204;27/05/2023 12:55:25;1685192125039;1;27/05/2023 13:55:25;74063;40;questionnaire-s5wi;;29753438;ngzri776;8854370;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.4;1440x900;1440x721;Space Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;22;United Kingdom;;;Male;;;;;;;;Master's Degree;;;;;;;Student;;;;;ADHD;Yes (please specify);;;;Mixed or Multiple ethnic background;;;206319
1;1685207232620;27/05/2023 17:07:12;1685207232192;1;27/05/2023 18:07:12;74063;40;questionnaire-s5wi;;29755255;sinngf59;8854968;;live;;;mobile;Apple iPhone;iOS 16.1.1;Mobile Safari 16.1;414x896;414x715;CEQ_done_no_cannabis;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;28;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;White;;;;;;35401
1;1685252306554;28/05/2023 05:38:26;1685252306485;1;28/05/2023 06:38:26;74063;40;questionnaire-s5wi;;29759114;2qasbto0;8856453;;live;;;mobile;Apple iPhone;iOS 16.4.1;Mobile Safari 16.4;375x812;375x629;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;29;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;27377
1;1685255825729;28/05/2023 06:37:05;1685255821534;3;28/05/2023 09:37:01;74063;40;questionnaire-s5wi;;29759299;g681mbtl;8856573;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x609;Space Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;30411
1;1685260642437;28/05/2023 07:57:22;1685260638082;3;28/05/2023 10:57:18;74063;40;questionnaire-s5wi;;29759532;abndhgsr;8856658;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 113.0.0.0;1280x720;1280x609;Social_Task_Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;23;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;37818
1;1685288267978;28/05/2023 15:37:47;1685288267903;1;28/05/2023 16:37:47;74063;40;questionnaire-s5wi;;29762296;xhi7ximj;8857458;;complete;;;mobile;Apple iPhone;iOS 16.4.1;Mobile Safari 16.4;390x844;390x664;Space Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;25;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;61652
1;1685480351613;30/05/2023 20:59:11;1685480351481;1;30/05/2023 21:59:11;74063;40;questionnaire-s5wi;;29792691;wjw4264m;8868298;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 113.0.0.0;1440x900;1440x735;Social Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;30;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;;Dysthymia/Depression;Yes (please specify);White;;;;;;25344
1;1685486610512;30/05/2023 22:43:30;1685486610403;1;30/05/2023 23:43:30;74063;40;questionnaire-s5wi;;29793367;0rhluyql;8868536;;live;;;mobile;Apple iPhone;iOS 16.4.1;Mobile Safari 16.4;375x812;712x331;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;36;United Kingdom;;;Male;;;;;;High School;;;;;;;;Not employed;;;;;No;;;White;;;;;;139900
1;1685537250872;31/05/2023 12:47:30;1685537250777;1;31/05/2023 13:47:30;74063;40;questionnaire-s5wi;;29800144;k9uxzma0;8870812;;live;;;mobile;Apple iPhone;iOS 14.7.1;Mobile Safari 14.1.2;375x667;375x553;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;48107
1;1685638907251;01/06/2023 17:01:47;1685638907178;1;01/06/2023 18:01:47;74063;40;questionnaire-s5wi;;29824694;v9vv2kbm;8880964;;live;;;mobile;Apple iPhone;iOS 16.5;Mobile Safari 16.5;428x926;428x745;CEQ_done_no_cannabis;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;25;United Kingdom;;;Male;;;;;;High School;;;;;;Full time employment;;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;51079
1;1685776406215;03/06/2023 07:13:26;1685776406088;1;03/06/2023 08:13:26;74063;40;questionnaire-s5wi;;29846770;00xzneew;8887765;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 113.0.0.0;1440x900;1440x764;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;25;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;14461
1;1685889067064;04/06/2023 14:31:07;1685889068279;5.5;04/06/2023 20:01:08;74063;40;questionnaire-s5wi;;29861351;a9um49s0;8890876;;live;;;computer;Desktop or Laptop;Windows 10;Edge 113.0.1774.57;1536x864;1536x722;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;19;;India;Other (please specify);Male;;;;;;High School;;;;;;;;;Student;;;;No;;;;;;Mixed or Multiple ethnic background;;;30844
1;1685954613543;05/06/2023 08:43:33;1685954614112;3;05/06/2023 11:43:34;74063;40;questionnaire-s5wi;;29873554;nzc91b5u;8893592;;live;;;mobile;undefined K;Android 10;Chrome 112.0.0.0;385x854;384x759;Social Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;25;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;16951
1;1685975163654;05/06/2023 14:26:03;1685975163458;1;05/06/2023 15:26:03;74063;40;questionnaire-s5wi;;29882399;z3tvze53;8895881;;live;;;mobile;Apple iPhone;iOS 16.1;Mobile Safari 16.1;414x896;414x715;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;21;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;White;;;;;;39096
1;1685975659554;05/06/2023 14:34:19;1685975659447;1;05/06/2023 15:34:19;74063;40;questionnaire-s5wi;;29882551;gksh36p9;8895922;;live;;;mobile;Apple iPhone;iOS 16.5;Mobile Safari 16.5;414x896;414x715;Social Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;17;United Kingdom;;;;;Non-binary;;;;High School;;;;;;;;;Student;;;;;panic disorder and depression (I also have autism);Yes (please specify);White;;;;;;62065
1;1685986985554;05/06/2023 17:43:05;1685986985474;1;05/06/2023 18:43:05;74063;40;questionnaire-s5wi;;29886983;vdum3kxu;8897190;;live;;;mobile;Apple iPhone;iOS 16.5;Mobile Safari 16.5;390x844;390x663;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;21;United Kingdom;;;;Female;;;;;High School;;;;;;Full time employment;;;;;;;No;;;White;;;;;;31288
1;1685987050147;05/06/2023 17:44:10;1685987049970;1;05/06/2023 18:44:09;74063;40;questionnaire-s5wi;;29887027;hxy8jwpi;8897195;;live;;;mobile;Apple iPhone;iOS 16.5;Mobile Safari 16.5;390x844;390x664;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;23;United Kingdom;;;;Female;;;;;High School;;;;;;;Part-time employment;;;;;;No;;;White;;;;;;20572
1;1685987356468;05/06/2023 17:49:16;1685987356035;1;05/06/2023 18:49:16;74063;40;questionnaire-s5wi;;29887194;at3ryqcm;8897230;;live;;;mobile;Samsung SM-G960F;Android 10;Samsung Browser 21.0;385x790;384x622;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;23;United Kingdom;;;Male;;;;;;;;Master's Degree;;;;;Part-time employment;;;;;;;anxiety, depression and BPD;Yes (please specify);White;;;;;;57851
1;1685987361461;05/06/2023 17:49:21;1685987361358;1;05/06/2023 18:49:21;74063;40;questionnaire-s5wi;;29887197;p8dn5n6u;8897239;;live;;;mobile;Apple iPhone;iOS 16.0;Mobile Safari 16.0;390x844;390x664;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;18066
1;1685987593491;05/06/2023 17:53:13;1685987593409;1;05/06/2023 18:53:13;74063;40;questionnaire-s5wi;;29887285;l17fkifb;8897263;;live;;;mobile;Apple iPhone;iOS 16.5;Mobile Safari 16.5;390x844;390x664;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;19;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;;Anxiety;Yes (please specify);White;;;;;;63474
1;1685987610997;05/06/2023 17:53:30;1685987611535;1;05/06/2023 18:53:31;74063;40;questionnaire-s5wi;;29887291;23wxyib0;8897270;;live;;;mobile;Samsung SM-G780F;Android 13;Samsung Browser 21.0;360x800;360x627;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;18;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;White;;;;;;56507
1;1685989273278;05/06/2023 18:21:13;1685989273115;1;05/06/2023 19:21:13;74063;40;questionnaire-s5wi;;29887683;t1uqo8r6;8897364;;live;;;mobile;Apple iPhone;iOS 16.5;Mobile Safari 16.5;390x844;390x664;CEQ_done_no_cannabis;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;18;United Kingdom;;;;Female;;;;;High School;;;;;;;Part-time employment;;;;;;;depression;Yes (please specify);White;;;;;;30623
1;1685991358101;05/06/2023 18:55:58;1685991357906;1;05/06/2023 19:55:57;74063;40;questionnaire-s5wi;;29888145;3ofl3m2q;8897489;;live;;;mobile;Apple iPhone;iOS 16.5;Mobile Safari 16.5;414x896;414x715;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;17;United Kingdom;;;;;Non-binary;;;;High School;;;;;;;;;Student;;;;;Panic Disorder, Depression, and I also have autism.;Yes (please specify);White;;;;;;40821
1;1686008575111;05/06/2023 23:42:55;1686009131113;1;06/06/2023 00:52:11;74063;40;questionnaire-s5wi;;29891789;3heroqa2;8898848;;live;;;mobile;Apple iPhone;iOS 16.5;Mobile Safari 16.5;414x896;414x719;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;20;United Kingdom;;;Male;;;;;;High School;;;;;;Full time employment;;;;;;;No;;;White;;;;;;43444
1;1686017839342;06/06/2023 02:17:19;1686017839271;1;06/06/2023 03:17:19;74063;40;questionnaire-s5wi;;29892415;18vyo77q;8899091;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.5;1920x1080;1920x1003;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;30;;Nepal;Other (please specify);;;Non-binary;;;;;;Master's Degree;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;25596
