Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Randomise questionnaire elements?;age;country-1;country-text;country-other;sex-1;sex-2;sex-3;sex-text;sex-other;education-1;education-2;education-3;education-4;education-5;education-text;education-other;occupation-1;occupation-2;occupation-3;occupation-4;occupation-5;occupation-text;occupation-other;mental_health_disorder_yes_no-1;mental_health_disorder_yes_no-text;mental_health_disorder_yes_no-other;ethnicity-1;ethnicity-2;ethnicity-3;ethnicity-4;ethnicity-text;ethnicity-other;END QUESTIONNAIRE
1;1677004561859;21/02/2023 18:36:01;1677004561757;-6;21/02/2023 12:36:01;74063;38;questionnaire-s5wi;;27426038;e7n6yiy9;8150116;;live;;;mobile;Apple iPhone;iOS 16.1.1;Mobile Safari 16.1;375x667;375x548;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;25;United Kingdom;;;;Female;;;;;High School;;;;;;Full time employment;;;;;;;No;;;White;;;;;;33446
1;1677006789419;21/02/2023 19:13:09;1677006789230;0;21/02/2023 19:13:09;74063;38;questionnaire-s5wi;;27427313;fsser1ci;8150552;;live;;;mobile;Apple iPhone;iOS 16.0.2;Mobile Safari 16.0;390x844;390x664;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;24;United Kingdom;;;Male;;;;;;High School;;;;;;;Part-time employment;;;;;;;Dissociative Disorder, CPTSD;Yes (please specify);;;Black/Black African/Black Caribbean/Black British;;;;67746
1;1677016734908;21/02/2023 21:58:54;1677016734744;0;21/02/2023 21:58:54;74063;38;questionnaire-s5wi;;27433517;1hd6egpp;8152922;;live;;;mobile;Apple iPhone;iOS 16.2;Mobile Safari 16.2;414x896;414x715;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;24;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;Asian or Asian British;;;;;28058
1;1677017469640;21/02/2023 22:11:09;1677017469502;1;21/02/2023 23:11:09;74063;38;questionnaire-s5wi;;27433821;1d84egfo;8153011;;live;;;mobile;Apple iPhone;iOS 16.3;Mobile Safari 16.3;390x844;390x664;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;25;;Italy;Other (please specify);;Female;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;White;;;;;;39340
1;1677080802692;22/02/2023 15:46:42;1677080804287;0;22/02/2023 15:46:44;74063;38;questionnaire-s5wi;;27467875;4wc756m2;8165642;;live;;;mobile;Samsung SM-A505FN;Android 11;Chrome 110.0.0.0;412x892;412x756;Social Task Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;24;United Kingdom;;;Male;;;;;;High School;;;;;;Full time employment;;;;;;;No;;;;;;Mixed or Multiple ethnic background;;;15026
1;1677086561006;22/02/2023 17:22:41;1677086560972;0;22/02/2023 17:22:40;74063;38;questionnaire-s5wi;;27473067;52iukw78;8167176;;live;;;mobile;Apple iPhone;iOS 16.0.2;Mobile Safari 16.0;428x926;428x746;Social Task Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;25;United Kingdom;;;;Female;;;;;;;Master's Degree;;;;Full time employment;;;;;;;;ADHD, Depression and Anxiety;Yes (please specify);;;;Mixed or Multiple ethnic background;;;41961
1;1677088939672;22/02/2023 18:02:19;1677088938273;5.5;22/02/2023 23:32:18;74063;38;questionnaire-s5wi;;27474765;39rhhu5g;8167707;;live;;;mobile;Xiaomi Redmi Note 10 Pro;Android 13;Chrome 110.0.0.0;393x873;393x757;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;22;;India;Other (please specify);Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;Asian or Asian British;;;;;18029
1;1677088976335;22/02/2023 18:02:56;1677088974415;5.5;22/02/2023 23:32:54;74063;38;questionnaire-s5wi;;27474782;uqxourz7;8167717;;live;;;mobile;Xiaomi Mi A3;Android 11;Chrome 110.0.0.0;360x780;360x641;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;21;;India ;Other (please specify);Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;42909
1;1677108069901;22/02/2023 23:21:09;1677108069848;0;22/02/2023 23:21:09;74063;38;questionnaire-s5wi;;27483294;e6ll3tci;8170178;;complete;;;computer;Desktop or Laptop;Mac OS 10.14.6;Safari 14.1.2;1440x900;1160x634;Social_Task_Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;30;United Kingdom;;;Male;;;;;;High School;;;;;;Full time employment;;;;;;;No;;;White;;;;;;27666
1;1677142006248;23/02/2023 08:46:46;1677142005501;11;23/02/2023 19:46:45;74063;38;questionnaire-s5wi;;27487753;651hdz6a;8171836;;live;;;mobile;Apple iPhone;iOS 16.1.1;Mobile Safari 16.1;375x812;375x638;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;24;;Australia;Other (please specify);;Female;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;;panic disorder;Yes (please specify);;Asian or Asian British;;;;;33149
1;1677150719848;23/02/2023 11:11:59;1677150719769;0;23/02/2023 11:11:59;74063;38;questionnaire-s5wi;;27491863;39as3wmm;8172922;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.1;1440x900;1440x820;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;19;United Kingdom;;;;Female;;;;;High School;;;;;;;;;Student;;;;;ADHD;Yes (please specify);White;;;;;;31234
1;1677151306219;23/02/2023 11:21:46;1677151301085;5.5;23/02/2023 16:51:41;74063;38;questionnaire-s5wi;;27492202;8gqfb9b0;8173027;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1536x864;1536x746;Social_Task_Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;20;;India;Other (please specify);Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;60984
1;1677155685519;23/02/2023 12:34:45;1677155685322;5.5;23/02/2023 18:04:45;74063;38;questionnaire-s5wi;;27495182;sn1mtdxd;8173897;;live;;;mobile;undefined M2103K19PI;Android 12;Chrome 110.0.0.0;873x393;788x300;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;20;;india;Other (please specify);Male;;;;;;High School;;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;23937
1;1677159029429;23/02/2023 13:30:29;1677159029921;5.5;23/02/2023 19:00:29;74063;38;questionnaire-s5wi;;27497772;zek0iuxm;8174590;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1536x864;1536x746;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;22;;India;Other (please specify);Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;Asian or Asian British;;;;;18478
1;1677164970845;23/02/2023 15:09:30;1677164970589;3;23/02/2023 18:09:30;74063;38;questionnaire-s5wi;;27503996;yhzoscdt;8175971;;live;;;mobile;undefined TECNO KE5;Android 10;Chrome 109.0.0.0;360x800;360x616;Social Task Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;36;;United States ;Other (please specify);;Female;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;White;;;;;;29259
1;1677165174142;23/02/2023 15:12:54;1677165172697;0;23/02/2023 15:12:52;74063;38;questionnaire-s5wi;;27504172;m3y7kt80;8175841;;live;;;mobile;undefined itel P651W;Android 10;Chrome 110.0.0.0;360x800;360x664;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;29;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;White;;;;;;80113
1;1677165326448;23/02/2023 15:15:26;1677165302342;3;23/02/2023 18:15:02;74063;38;questionnaire-s5wi;;27504309;e9cztv24;8176040;;live;;;mobile;undefined TECNO KF7j;Android 11;Chrome 104.0.0.0;360x820;360x632;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;31;United Kingdom;;;;Female;;;;;;;Master's Degree;;;;Full time employment;;;;;;;No;;;White;;;;;;14147
1;1677172685285;23/02/2023 17:18:05;1677172685022;3;23/02/2023 20:18:05;74063;38;questionnaire-s5wi;;27509683;2qzsir5x;8177764;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1920x1080;1920x961;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;33;;Kenya;Other (please specify);Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;;;Mixed or Multiple ethnic background;;;45960
1;1677202851547;24/02/2023 01:40:51;1677202851458;0;24/02/2023 01:40:51;74063;38;questionnaire-s5wi;;27520255;e20q1cih;8181025;;live;;;mobile;Apple iPhone;iOS 15.6.1;Instagram 271.0.0.11.84;390x844;390x777;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;28;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;Asian or Asian British;;;;;15208
1;1677217997214;24/02/2023 05:53:17;1677217997021;5.5;24/02/2023 11:23:17;74063;38;questionnaire-s5wi;;27521247;ld7btcgk;8181329;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 110.0.1587.50;1536x864;1536x746;Space Task Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;22;;India;Other (please specify);Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;;;;Asian Indian;Other ethnic group (please specify);44764
1;1677245580943;24/02/2023 13:33:00;1677245580847;0;24/02/2023 13:33:00;74063;38;questionnaire-s5wi;;27532031;iwi3gjm8;8184645;;live;;;mobile;Apple iPhone;iOS 16.0.2;Facebook undefined;390x844;390x654;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;33;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;Not employed;;;;;;Depression. Addiction.;Yes (please specify);White;;;;;;35010
1;1677327453646;25/02/2023 12:17:33;1677327455086;5.5;25/02/2023 17:47:35;74063;38;questionnaire-s5wi;;27556676;fqy0kgg7;8192463;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1536x864;1536x792;Space Task Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;20;;India;Other (please specify);Male;;;;;;High School;;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;24458
1;1677336466168;25/02/2023 14:47:46;1677336466752;5.5;25/02/2023 20:17:46;74063;38;questionnaire-s5wi;;27558939;wavn2wzs;8193258;;complete;;;mobile;undefined LE2115;Android 13;Chrome 110.0.0.0;424x942;424x845;Social_Task_Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;24;;USA;Other (please specify);;;Non-binary;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;Asian or Asian British;;;;;60133
1;1677389795604;26/02/2023 05:36:35;1677389794110;5.5;26/02/2023 11:06:34;74063;38;questionnaire-s5wi;;27567024;gsagg7p3;8195877;;live;;;mobile;Samsung SM-A135F;Android 13;Chrome 110.0.0.0;384x857;384x729;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;22;;India;Other (please specify);;Female;;;;;;Bachelor's Degree;;;;;;;Not employed;;;;;No;;;;Asian or Asian British;;;;;31093
1;1677431798764;26/02/2023 17:16:38;1677431797093;5.5;26/02/2023 22:46:37;74063;38;questionnaire-s5wi;;27574098;19r5sni5;8198062;;complete;;;computer;Desktop or Laptop;Windows 10;Edge 110.0.1587.57;1536x864;1536x746;Social_Task_Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;24;;India;Other (please specify);Male;;;;;;;;Master's Degree;;;;Full time employment;;;;;;;No;;;;;;;Indian;Other ethnic group (please specify);38561
1;1677441070205;26/02/2023 19:51:10;1677441070055;5.5;27/02/2023 01:21:10;74063;38;questionnaire-s5wi;;27577007;nz5wzovf;8198922;;live;;;mobile;Apple iPhone;iOS 16.3.1;Mobile Safari 16.3;390x844;390x670;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;21;;india;Other (please specify);Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;Asian or Asian British;;;;;49404
1;1677521775569;27/02/2023 18:16:15;1677521775500;0;27/02/2023 18:16:15;74063;38;questionnaire-s5wi;;27604438;1e9zoxw0;8207606;;live;;;mobile;Apple iPhone;iOS 16.1;Mobile Safari 16.1;428x926;428x746;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;24;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;Asian or Asian British;;;;;54219
1;1677545761877;28/02/2023 00:56:01;1677545761679;0;28/02/2023 00:56:01;74063;38;questionnaire-s5wi;;27613717;5usm44uw;8210437;;live;;;mobile;Apple iPhone;iOS 16.1.1;Mobile Safari 16.1;414x896;414x715;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;21;United Kingdom;;;;Female;;;;;High School;;;;;;;;;Student;;;;;EUPD;Yes (please specify);White;;;;;;24928
1;1677574081472;28/02/2023 08:48:01;1677574081210;5.5;28/02/2023 14:18:01;74063;38;questionnaire-s5wi;;27616635;z8qa1oy9;8211384;;live;;;mobile;undefined undefined;Android 12;Chrome 110.0.0.0;873x393;839x303;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;19;;India ;Other (please specify);Male;;;;;;High School;;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;23246
1;1677581382923;28/02/2023 10:49:42;1677581382440;3;28/02/2023 13:49:42;74063;38;questionnaire-s5wi;;27620080;mv6o50xh;8212376;;live;;;mobile;undefined TECNO CH6;Android 12;Chrome 109.0.0.0;360x820;360x632;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;24;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;171645
1;1677582614036;28/02/2023 11:10:14;1677582616051;5.5;28/02/2023 16:40:16;74063;38;questionnaire-s5wi;;27621054;8cbrtniw;8212724;;live;;;computer;Desktop or Laptop;Windows 10;Edge 110.0.1587.57;1536x864;1490x722;Social Task Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;19;;India;Other (please specify);Male;;;;;;High School;;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;28787
1;1677582925364;28/02/2023 11:15:25;1677582924888;3;28/02/2023 14:15:24;74063;38;questionnaire-s5wi;;27621302;dtgt8btm;8212809;;live;;;mobile;undefined TECNO CH6;Android 12;Chrome 109.0.0.0;360x820;360x632;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;24;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;62649
1;1677591986517;28/02/2023 13:46:26;1677591984676;5.5;28/02/2023 19:16:24;74063;38;questionnaire-s5wi;;27642429;brymdgsd;8215911;;live;;;mobile;undefined Infinix X689;Android 11;Chrome 110.0.0.0;360x820;360x680;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;22;;India ;Other (please specify);Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;Asian or Asian British;;;;;20940
1;1677592961921;28/02/2023 14:02:41;1677592960067;5.5;28/02/2023 19:32:40;74063;38;questionnaire-s5wi;;27645087;g7p0ap94;8216192;;live;;;mobile;undefined Infinix X689;Android 11;Chrome 110.0.0.0;360x820;360x680;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;22;;India ;Other (please specify);Male;;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;Asian or Asian British;;;;;17314
1;1677596327097;28/02/2023 14:58:47;1677596326488;3;28/02/2023 17:58:46;74063;38;questionnaire-s5wi;;27650529;himtcr7w;8217292;;live;;;mobile;Samsung SM-A525F;Android 13;Chrome 110.0.0.0;412x915;412x729;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;16339
1;1677598196191;28/02/2023 15:29:56;1677598195519;3;28/02/2023 18:29:55;74063;38;questionnaire-s5wi;;27653076;o6ovctpa;8217961;;live;;;mobile;undefined TECNO CD7;Android 10;Chrome 109.0.0.0;501x1114;501x954;Social Task Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;24;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;29886
1;1677599252198;28/02/2023 15:47:32;1677599251219;0;28/02/2023 15:47:31;74063;38;questionnaire-s5wi;;27654228;4lafwxm1;8218185;;live;;;mobile;Samsung SM-G998B;Android 13;Samsung Browser 20.0;915x412;838x275;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;35;United Kingdom;;;Male;;;;;;High School;;;;;;;Part-time employment;;;;;;;anxiety depession cyclothymia ;Yes (please specify);White;;;;;;41285
1;1677604509901;28/02/2023 17:15:09;1677604508786;3;28/02/2023 20:15:08;74063;38;questionnaire-s5wi;;27659365;zozjb2x7;8219715;;live;;;mobile;Samsung SM-A125F;Android 12;Chrome 107.0.0.0;385x854;384x726;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;23;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;16763
1;1677605801095;28/02/2023 17:36:41;1677605800919;5.5;28/02/2023 23:06:40;74063;38;questionnaire-s5wi;;27660386;1ccs2usr;8220014;;live;;;mobile;Apple iPhone;iOS 15.4.1;Mobile Safari 15.4;414x896;414x721;CEQ_done_no_cannabis;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;28;;India;Other (please specify);;Female;;;;;;;Master's Degree;;;;Full time employment;;;;;;;No;;;;Asian or Asian British;;;;;97440
1;1677609320757;28/02/2023 18:35:20;1677609320500;5.5;01/03/2023 00:05:20;74063;38;questionnaire-s5wi;;27663024;dxexbpye;8220679;;live;;;mobile;Apple iPhone;iOS 15.4.1;Mobile Safari 15.4;414x896;414x715;Social Task Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;Social Task Done;No;22;;India;Other (please specify);;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;24945
1;1677611070311;28/02/2023 19:04:30;1677611070498;1;28/02/2023 20:04:30;74063;38;questionnaire-s5wi;;27664203;u8mf5mqk;8220972;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1536x864;1536x722;CEQ__cannabis_user_done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;26;;Italy;Other (please specify);;Female;;;;;High School;;;;;;Full time employment;;;;;;;No;;;White;;;;;;66415
1;1677614032033;28/02/2023 19:53:52;1677614031681;5.5;01/03/2023 01:23:51;74063;38;questionnaire-s5wi;;27666193;u65bxk8j;8221518;;complete;;;mobile;Apple iPhone;iOS 15.4;Chrome 110.0.5481.114;414x896;414x720;Social_Task_Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;25;;India;Other (please specify);;Female;;;;;High School;;;;;;;;Not employed;;;;;No;;;;Asian or Asian British;;;;;26213
1;1677649935059;01/03/2023 05:52:15;1677649934900;5.5;01/03/2023 11:22:14;74063;38;questionnaire-s5wi;;27679378;gz8c5ice;8224585;;complete;;;mobile;Apple iPhone;iOS 15.4;Chrome 110.0.5481.114;414x896;414x720;Social_Task_Done;;;Demographics;8;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;24;;India;Other (please specify);;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;;adhd;Yes (please specify);;Asian or Asian British;;;;;39012
1;1677654029353;01/03/2023 07:00:29;1677654027164;3;01/03/2023 10:00:27;74063;38;questionnaire-s5wi;;27679745;q7we4j0q;8224717;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1366x768;1366x667;Social_Task_Done;;;Demographics;8;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;25;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;61618
