Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Randomise questionnaire elements?;age;country-1;country-text;country-other;sex-1;sex-2;sex-3;sex-text;sex-other;education-1;education-2;education-3;education-4;education-5;education-text;education-other;occupation-1;occupation-2;occupation-3;occupation-4;occupation-5;occupation-text;occupation-other;mental_health_disorder_yes_no-1;mental_health_disorder_yes_no-text;mental_health_disorder_yes_no-other;ethnicity-1;ethnicity-2;ethnicity-3;ethnicity-4;ethnicity-text;ethnicity-other;END QUESTIONNAIRE
1;1678708985142;13/03/2023 12:03:05;1678708985070;0;13/03/2023 12:03:05;74063;39;questionnaire-s5wi;;28083420;961nyeah;8337025;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;1920x1080;1920x969;Space Task Done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;34;United Kingdom;;;;Female;;;;;;;;PhD or higher;;;Full time employment;;;;;;;No;;Yes (please specify);;Asian or Asian British;;;;;46624
1;1678709327744;13/03/2023 12:08:47;1678709329620;0;13/03/2023 12:08:49;74063;39;questionnaire-s5wi;;28083630;ezupv8z6;8337089;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1280x720;1280x569;Social_Task_Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;23;United Kingdom;;;;Female;;;;;;;Master's Degree;;;;;Part-time employment;;;;;;No;;;White;;;;;;31151
1;1678709583003;13/03/2023 12:13:03;1678709582856;0;13/03/2023 12:13:02;74063;39;questionnaire-s5wi;;28083775;zt9lree8;8337125;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 110.0.0.0;1440x900;1440x789;Space_Task_Done;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;;right_age;Space Task First;;;No;18;United Kingdom;;;;Female;;;;;High School;;;;;;;;;Student;;;;No;;;;;;Mixed or Multiple ethnic background;;;19171
1;1678710038119;13/03/2023 12:20:38;1678710037704;0;13/03/2023 12:20:37;74063;39;questionnaire-s5wi;;28084074;9nt09yvf;8337184;;live;;;mobile;OnePlus A6000;Android 11;Chrome 111.0.0.0;384x811;384x631;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;22;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;60009
1;1678711076822;13/03/2023 12:37:56;1678711076387;0;13/03/2023 12:37:56;74063;39;questionnaire-s5wi;;28084584;nwyw8lcu;8337342;;live;;;mobile;OnePlus A6000;Android 11;Chrome 111.0.0.0;384x811;384x631;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;22;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;14233
1;1678711617936;13/03/2023 12:46:57;1678711617521;0;13/03/2023 12:46:57;74063;39;questionnaire-s5wi;;28084867;62bmmzqu;8337412;;live;;;mobile;OnePlus A6000;Android 11;Chrome 111.0.0.0;384x811;384x631;Social Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;22;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;11638
1;1678713345676;13/03/2023 13:15:45;1678713345690;0;13/03/2023 13:15:45;74063;39;questionnaire-s5wi;;28085821;rjl64n7i;8337692;;live;;;computer;Desktop or Laptop;Windows 10;Edge 110.0.1587.63;1280x720;1233x601;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;27;United Kingdom;;;Male;;;;;;;;Master's Degree;;;;;;;Student;;;;No;;;White;;;;;;19076
1;1678714258858;13/03/2023 13:30:58;1678714258768;0;13/03/2023 13:30:58;74063;39;questionnaire-s5wi;;28086325;vwqhoqu4;8337833;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 110.0.0.0;1440x900;1440x821;Space_Task_Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;;right_age;Space Task First;;;No;22;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;;Panic Disorder;Yes (please specify);White;;;;;;17374
1;1678714469312;13/03/2023 13:34:29;1678714469201;0;13/03/2023 13:34:29;74063;39;questionnaire-s5wi;;28086412;6b8rlevr;8337845;;live;;;mobile;Samsung SM-A515F;Android 13;Facebook 399.0.0.12.70;412x915;412x785;Social Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;23;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;White;;;;;;16478
1;1678714729107;13/03/2023 13:38:49;1678714728837;0;13/03/2023 13:38:48;74063;39;questionnaire-s5wi;;28086517;n8m6f9tp;8337880;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;3440x1440;3440x1297;Social_Task_Done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;30;United Kingdom;;;;Female;;;;;;;;PhD or higher;;;Full time employment;;;;;;;;Generalised Anxiety Disorder;Yes (please specify);White;;;;;;22681
1;1678715188915;13/03/2023 13:46:28;1678715188810;0;13/03/2023 13:46:28;74063;39;questionnaire-s5wi;;28086758;9t6i155y;8337968;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 110.0.0.0;1440x900;1440x789;Social_Task_Done;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;18;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;23329
1;1678717365843;13/03/2023 14:22:45;1678717365699;0;13/03/2023 14:22:45;74063;39;questionnaire-s5wi;;28088264;ykaczvo3;8338349;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.2;1440x900;1440x820;Social_Task_Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;19;United Kingdom;;;;Female;;;;;High School;;;;;;;;;Student;;;;No;;;White;;;;;;22039
1;1678718386695;13/03/2023 14:39:46;1678718386760;0;13/03/2023 14:39:46;74063;39;questionnaire-s5wi;;28088935;n74n1aj2;8338600;;live;;;computer;Desktop or Laptop;Windows 10;Edge 110.0.1587.63;1920x1080;1873x969;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;25;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;White;;;;;;14100
1;1678721543381;13/03/2023 15:32:23;1678721543107;0;13/03/2023 15:32:23;74063;39;questionnaire-s5wi;;28091455;lyjz0jx9;8339276;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 110.0.0.0;1440x900;1430x725;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;25;United Kingdom;;;;Female;;;;;;;Master's Degree;;;;;;;Student;;;;No;;;White;;;;;;19253
1;1678722697162;13/03/2023 15:51:37;1678722695815;0;13/03/2023 15:51:35;74063;39;questionnaire-s5wi;;28092634;130jpl7d;8339554;;complete;;;computer;Desktop or Laptop;Chromium OS 15329.13.0;Chrome 111.0.0.0;1536x864;1536x746;Social_Task_Done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;20;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;;Anxiety ;Yes (please specify);White;;;;;;93382
1;1678722856592;13/03/2023 15:54:16;1678722856541;0;13/03/2023 15:54:16;74063;39;questionnaire-s5wi;;28092760;gid35w9p;8338126;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;1280x720;1280x577;Space Task Done;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;30;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;Full time employment;;;;;;;No;;;;Asian or Asian British;;;;;13534
1;1678724053770;13/03/2023 16:14:13;1678724053614;0;13/03/2023 16:14:13;74063;39;questionnaire-s5wi;;28093823;oqgswbcn;8339841;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 16.1;1792x1120;1792x1040;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;19;United Kingdom;;;;Female;;;;;High School;;;;;;;;;Student;;;;;ADHD-C;Yes (please specify);;Asian or Asian British;;;;;43995
1;1678724084734;13/03/2023 16:14:44;1678724084644;0;13/03/2023 16:14:44;74063;39;questionnaire-s5wi;;28093858;ieqgn0is;8339855;;live;;;computer;Desktop or Laptop;Mac OS 10.13.6;Safari 13.1.2;1440x900;1199x760;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;22;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;White;;;;;;22651
1;1678725210082;13/03/2023 16:33:30;1678725212478;0;13/03/2023 16:33:32;74063;39;questionnaire-s5wi;;28094749;zfvq514h;8340080;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 110.0.0.0;1280x720;1279x649;Space Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;23;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;;Depression and Anxiety;Yes (please specify);White;;;;;;39157
1;1678730348643;13/03/2023 17:59:08;1678730348556;0;13/03/2023 17:59:08;74063;39;questionnaire-s5wi;;28097647;quiy9sma;8340943;;live;;;computer;Desktop or Laptop;Windows 10;Edge 110.0.1587.69;1920x1080;1596x920;Social Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;33;United Kingdom;;;;Female;;;;;;;Master's Degree;;;;Full time employment;;;;;;;;EIPS;Yes (please specify);White;;;;;;25723
1;1678731289111;13/03/2023 18:14:49;1678731289027;0;13/03/2023 18:14:49;74063;39;questionnaire-s5wi;;28098108;tplchsf2;8341073;;complete;;;mobile;Apple iPhone;iOS 16.3.1;Mobile Safari 16.3;390x844;390x664;Space Task Done;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;23;United Kingdom;;;Male;;;;;;;;;PhD or higher;;;;;;Student;;;;No;;;White;;;;;;37800
1;1678733130788;13/03/2023 18:45:30;1678733129437;1;13/03/2023 19:45:29;74063;39;questionnaire-s5wi;;28099068;4n70s04j;8341313;;live;;;computer;Desktop or Laptop;Mac OS 10.10;Chrome 108.0.5163.147;412x915;412x820;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;22;;United States;Other (please specify);Male;;;;;;High School;;;;;;;Part-time employment;;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;30253
1;1678733553611;13/03/2023 18:52:33;1678733553450;0;13/03/2023 18:52:33;74063;39;questionnaire-s5wi;;28099323;ioij75z9;8341387;;complete;;;computer;Desktop or Laptop;Mac OS 10.15.7;Safari 15.6.1;1440x900;1440x797;Space Task Done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;19;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;;Depression and Anxiety disorder ;Yes (please specify);White;;;;;;50971
1;1678735744082;13/03/2023 19:29:04;1678735728957;0;13/03/2023 19:28:48;74063;39;questionnaire-s5wi;;28100667;u76lyqpe;8341777;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 111.0.0.0;1280x720;1280x569;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;19;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;No;;;White;;;;;;14468
1;1678737412888;13/03/2023 19:56:52;1678737412800;0;13/03/2023 19:56:52;74063;39;questionnaire-s5wi;;28101652;cy7qlnmb;8341968;;live;;;mobile;Apple iPhone;iOS 16.3.1;Mobile Safari 16.3;414x896;414x715;Social Task Done;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;Social Task Done;No;22;United Kingdom;;;Male;;;;;;;;Master's Degree;;;;;;;Student;;;;No;;;;Asian or Asian British;;;;;19214
1;1678752221699;14/03/2023 00:03:41;1678752221338;0;14/03/2023 00:03:41;74063;39;questionnaire-s5wi;;28107004;v3237gr4;8343746;;complete;;;mobile;Xiaomi Redmi Note 8 Pro;Android 11;Chrome 111.0.0.0;393x851;393x720;Space Task Done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;29;United Kingdom;;;;Female;;;;;;;;PhD or higher;;;Full time employment;;;;;;;No;;;White;;;;;;12140
1;1678777420023;14/03/2023 07:03:40;1678777419082;3;14/03/2023 10:03:39;74063;39;questionnaire-s5wi;;28110307;slw5kg6j;8344551;;live;;;mobile;Samsung SM-A135F;Android 12;Samsung Browser 20.0;412x918;412x782;CEQ__cannabis_user_done;;;Demographics;9;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;23;United Kingdom;;;Male;;;;;;;Bachelor's Degree;;;;;;;Not employed;;;;;No;;;;;Black/Black African/Black Caribbean/Black British;;;;36595
1;1678785808285;14/03/2023 09:23:28;1678785808059;0;14/03/2023 09:23:28;74063;39;questionnaire-s5wi;;28111762;mjwhehzz;8345123;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 111.0.0.0;2560x1440;1410x1225;Social Task Done;;;Demographics;9;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;30;United Kingdom;;;;Female;;;;;;;;PhD or higher;;;;;;Student;;;;No;;;White;;;;;;21794
1;1679103658686;18/03/2023 01:40:58;1679103658580;0;18/03/2023 01:40:58;74063;39;questionnaire-s5wi;;28228985;2s7jlpws;8337576;;live;;;computer;Desktop or Laptop;Mac OS 10.15.7;Chrome 110.0.0.0;1440x900;671x712;CEQ_done_no_cannabis;;;Demographics;9;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Space Task First;;;No;23;United Kingdom;;;;Female;;;;;;Bachelor's Degree;;;;;;;;Student;;;;;Anxiety;Yes (please specify);White;;;;;;45938
END OF FILE
