Event Index;UTC Timestamp;UTC Date and Time;Local Timestamp;Local Timezone;Local Date and Time;Experiment ID;Experiment Version;Tree Node Key;Repeat Key;Schedule ID;Participant Public ID;Participant Private ID;Participant Starting Group;Participant Status;Participant Completion Code;Participant External Session ID;Participant Device Type;Participant Device;Participant OS;Participant Browser;Participant Monitor Size;Participant Viewport Size;Checkpoint;Room ID;Room Order;Task Name;Task Version;branch-huc2;branch-19ea;branch-b8n7;checkpoint-if5t;checkpoint-ezzj;checkpoint-lxys;checkpoint-n8ox;checkpoint-h7in;checkpoint-prqz;checkpoint-l38h;checkpoint-oafw;branch-x43a;randomiser-b8xo;checkpoint-zp1s;checkpoint-zmw5;Randomise questionnaire elements?;Understanding;Reading_Information;Inclusion_Criteria;Withdraw_Keep_Info;Understand_dataprotection;understand_GDPR;Understanding_Not_Identifiable;Use_data_future_research;END QUESTIONNAIRE
1;1674500109326;23/01/2023 18:55:09;1674500109212;-5;23/01/2023 13:55:09;74063;38;questionnaire-vlry;;26572388;xaq3djbm;7855781;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;16780
1;1674501378705;23/01/2023 19:16:18;1674501378294;3;23/01/2023 22:16:18;74063;38;questionnaire-vlry;;26573801;bu9r8lu2;7856335;;complete;;;mobile;undefined Infinix X656;Android 10;Chrome 109.0.0.0;450x1000;450x846;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;19811
1;1674503485106;23/01/2023 19:51:25;1674503484879;-5;23/01/2023 14:51:24;74063;38;questionnaire-vlry;;26575512;3hl4ji89;7856753;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;17289
1;1674504786149;23/01/2023 20:13:06;1674504584342;0;23/01/2023 20:09:44;74063;38;questionnaire-vlry;;26576234;4jdz3kt5;7856907;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1242x568;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;30851
1;1674518847286;24/01/2023 00:07:27;1674518847835;0;24/01/2023 00:07:27;74063;38;questionnaire-vlry;;26581421;h8hqc5z7;7858876;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x569;Social_Task_Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;28719
1;1674539599461;24/01/2023 05:53:19;1674539598732;-5;24/01/2023 00:53:18;74063;38;questionnaire-vlry;;26583534;zdaet5k1;7859521;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;17572
1;1674544441689;24/01/2023 07:14:01;1674544440802;-5;24/01/2023 02:14:00;74063;38;questionnaire-vlry;;26584071;zfw30hdh;7859634;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;25288
1;1674544931024;24/01/2023 07:22:11;1674573774195;-5;24/01/2023 10:22:54;74063;38;questionnaire-vlry;;26584098;560mnpk9;7859638;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1366x663;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;25132
1;1674548615327;24/01/2023 08:23:35;1674548615165;3;24/01/2023 11:23:35;74063;38;questionnaire-vlry;;26585034;2qm87op5;7860777;;live;;;mobile;undefined itel A631W;Android 11;Chrome WebView 108.0.5359.128;361x762;361x630;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;;;;No;1;1;1;1;1;1;1;1;16067
1;1674550407880;24/01/2023 08:53:27;1674550407503;-5;24/01/2023 03:53:27;74063;38;questionnaire-vlry;;26585323;ol1val9l;7861793;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;17320
1;1674553592075;24/01/2023 09:46:32;1674553585180;3;24/01/2023 12:46:25;74063;38;questionnaire-vlry;;26586794;li0qhu78;7863289;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;22172
1;1674556815694;24/01/2023 10:40:15;1674556808731;3;24/01/2023 13:40:08;74063;38;questionnaire-vlry;;26588880;1hw6n8mf;7865038;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Social_Task_Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;145300
1;1674558415693;24/01/2023 11:06:55;1674558415455;3;24/01/2023 14:06:55;74063;38;questionnaire-vlry;;26589981;8v3nio8f;7865494;;live;;;mobile;undefined TECNO CD7;Android 10;Chrome 107.0.0.0;501x1114;501x906;Social Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;1;1;1;1;1;1;1;1;15758
1;1674560310096;24/01/2023 11:38:30;1674560303510;3;24/01/2023 14:38:23;74063;38;questionnaire-vlry;;26591533;gb67hhif;7865927;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Social_Task_Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;29276
1;1674561022548;24/01/2023 11:50:22;1674561022303;3;24/01/2023 14:50:22;74063;38;questionnaire-vlry;;26591951;kprmlh21;7866089;;complete;;;mobile;undefined TECNO CD7;Android 10;Chrome 107.0.0.0;501x1114;501x906;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;6988
1;1674563590153;24/01/2023 12:33:10;1674563589775;-5;24/01/2023 07:33:09;74063;38;questionnaire-vlry;;26593829;pjtgcba9;7866718;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;25874
1;1674563877024;24/01/2023 12:37:57;1674563876807;3;24/01/2023 15:37:56;74063;38;questionnaire-vlry;;26594102;p19begph;7866844;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;29687
1;1674566654695;24/01/2023 13:24:14;1674595498078;-5;24/01/2023 16:24:58;74063;38;questionnaire-vlry;;26596467;n6co9k6f;7867651;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1366x663;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;35053
1;1674566724659;24/01/2023 13:25:24;1674566724183;-5;24/01/2023 08:25:24;74063;38;questionnaire-vlry;;26596523;1oulgf3u;7867691;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;16288
1;1674566879051;24/01/2023 13:27:59;1674566878960;3;24/01/2023 16:27:58;74063;38;questionnaire-vlry;;26596646;olrz5dq6;7867711;;live;;;mobile;undefined itel A631W;Android 11;Chrome WebView 108.0.5359.128;361x762;361x630;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;1;1;1;1;1;1;1;1;10416
1;1674567650389;24/01/2023 13:40:50;1674567650235;0;24/01/2023 13:40:50;74063;38;questionnaire-vlry;;26597187;svhp9mmx;7867940;;live;;;mobile;Apple iPhone;iOS 15.6.1;Mobile Safari 15.6.1;414x896;414x715;CEQ_done_no_cannabis;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;;No;1;1;1;1;1;1;1;1;44155
1;1674567926155;24/01/2023 13:45:26;1674567925814;3;24/01/2023 16:45:25;74063;38;questionnaire-vlry;;26597440;quo0gsp2;7868017;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;35636
1;1674572206761;24/01/2023 14:56:46;1674572206317;-5;24/01/2023 09:56:46;74063;38;questionnaire-vlry;;26601580;mssblzfv;7869427;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;16365
1;1674576860414;24/01/2023 16:14:20;1674576856134;3;24/01/2023 19:14:16;74063;38;questionnaire-vlry;;26605515;oqh22fis;7871099;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1366x617;Social_Task_Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;21779
1;1674579500466;24/01/2023 16:58:20;1674579496229;3;24/01/2023 19:58:16;74063;38;questionnaire-vlry;;26607574;c6ywv51m;7871867;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1366x617;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;21122
1;1674582568426;24/01/2023 17:49:28;1674582567281;3;24/01/2023 20:49:27;74063;38;questionnaire-vlry;;26609617;9sixx99j;7872619;;live;;;mobile;undefined TECNO KD7;Android 10;Chrome 108.0.0.0;360x800;360x608;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;1;1;1;1;1;1;1;1;10683
1;1674587132755;24/01/2023 19:05:32;1674587132561;0;24/01/2023 19:05:32;74063;38;questionnaire-vlry;;26611882;7290ve4a;7873339;;live;;;mobile;Apple iPhone;iOS 15.6.1;Mobile Safari 15.6.1;414x896;414x715;Space_Task_Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;5696
1;1674588105149;24/01/2023 19:21:45;1674588104005;-5;24/01/2023 14:21:44;74063;38;questionnaire-vlry;;26612456;4eqvixmo;7873506;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;16278
1;1674624847525;25/01/2023 05:34:07;1674624846155;-5;25/01/2023 00:34:06;74063;38;questionnaire-vlry;;26623503;15nfpt2j;7879606;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;285309
1;1674633429070;25/01/2023 07:57:09;1674633427040;3;25/01/2023 10:57:07;74063;38;questionnaire-vlry;;26624684;axyho3t5;7880315;;complete;;;mobile;undefined Infinix X656;Android 10;Chrome 109.0.0.0;450x1000;450x846;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;8658
1;1674635882175;25/01/2023 08:38:02;1674635880090;3;25/01/2023 11:38:00;74063;38;questionnaire-vlry;;26625185;h6ienqhz;7880576;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1024x768;1024x625;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;20801
1;1674635883273;25/01/2023 08:38:03;1674635881617;-5;25/01/2023 03:38:01;74063;38;questionnaire-vlry;;26625186;9x3mh8sy;7880584;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;35797
1;1674641791168;25/01/2023 10:16:31;1674641790061;-5;25/01/2023 05:16:30;74063;38;questionnaire-vlry;;26628127;lvms7x06;7881731;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;16053
1;1674646601687;25/01/2023 11:36:41;1674646600386;-5;25/01/2023 06:36:40;74063;38;questionnaire-vlry;;26631048;clr0uh3i;7883082;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Social_Task_Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;16471
1;1674650648029;25/01/2023 12:44:08;1674650645880;-5;25/01/2023 07:44:05;74063;38;questionnaire-vlry;;26633535;l5p11ijl;7884575;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1280x720;1280x609;Space Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;17552
1;1674656405047;25/01/2023 14:20:05;1674656402587;3;25/01/2023 17:20:02;74063;38;questionnaire-vlry;;26638854;nen32vy3;7887610;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1024x768;1024x625;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;;No;1;1;1;1;1;1;1;1;10808
1;1674661747917;25/01/2023 15:49:07;1674661746354;3;25/01/2023 18:49:06;74063;38;questionnaire-vlry;;26643242;fslanys5;7890809;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1366x657;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;19767
1;1674665244529;25/01/2023 16:47:24;1674665242696;3;25/01/2023 19:47:22;74063;38;questionnaire-vlry;;26646094;7k7t5l5l;7892819;;complete;;;mobile;undefined Infinix X656;Android 10;Chrome 109.0.0.0;450x1000;450x846;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;8144
1;1674678659096;25/01/2023 20:30:59;1674707502906;-5;25/01/2023 23:31:42;74063;38;questionnaire-vlry;;26654532;3y97m0ub;7896135;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1366x695;Social Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;;Social Task Done;No;1;1;1;1;1;1;1;1;10745
1;1674680899895;25/01/2023 21:08:19;1674709743844;-5;26/01/2023 00:09:03;74063;38;questionnaire-vlry;;26655666;otknrkci;7896546;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1366x663;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;11457
1;1674720188755;26/01/2023 08:03:08;1674720188968;3;26/01/2023 11:03:08;74063;38;questionnaire-vlry;;26663937;sor9j0yn;7899465;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1600x900;1600x789;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;8908
1;1674726430937;26/01/2023 09:47:10;1674726430638;3;26/01/2023 12:47:10;74063;38;questionnaire-vlry;;26665945;41opw5e5;7900275;;live;;;mobile;Samsung SM-J415F;Android 8.1.0;Chrome 103.0.0.0;360x740;360x612;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;14228
1;1674727660185;26/01/2023 10:07:40;1674727658744;3;26/01/2023 13:07:38;74063;38;questionnaire-vlry;;26666435;u4qmwdoj;7900554;;live;;;mobile;Nokia 2.4;Android 10;Chrome 102.0.0.0;412x915;412x779;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;37863
1;1674728222153;26/01/2023 10:17:02;1674728221815;3;26/01/2023 13:17:01;74063;38;questionnaire-vlry;;26666785;3ek7b24d;7900661;;live;;;mobile;Samsung SM-A022F;Android 11;Chrome 107.0.0.0;412x915;412x785;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;16510
1;1674729620953;26/01/2023 10:40:20;1674729620726;3;26/01/2023 13:40:20;74063;38;questionnaire-vlry;;26667572;r7w32zc4;7900976;;live;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1366x625;Social Task Done;;;Consent;4;cannabis_no;;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;CEQ_done_no_cannabis;;;;right_age;Social Task First;;Social Task Done;No;1;1;1;1;1;1;1;1;29861
1;1674748860255;26/01/2023 16:01:00;1674748860588;3;26/01/2023 19:01:00;74063;38;questionnaire-vlry;;26680793;ziym5fsf;7910331;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1600x900;1600x789;Space Task Done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;9934
1;1674762379666;26/01/2023 19:46:19;1674762379572;3;26/01/2023 22:46:19;74063;38;questionnaire-vlry;;26690194;5jbm0q10;7915679;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1600x900;1600x789;Space Task Done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;21583
1;1674764297267;26/01/2023 20:18:17;1674764297177;3;26/01/2023 23:18:17;74063;38;questionnaire-vlry;;26691246;1k9rthup;7916272;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1600x900;1600x789;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;9121
1;1674824094866;27/01/2023 12:54:54;1674824093913;3;27/01/2023 15:54:53;74063;38;questionnaire-vlry;;26708056;l0rbhyib;7923426;;complete;;;computer;Desktop or Laptop;Windows 10;Chrome 109.0.0.0;1366x768;1366x625;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;357263
1;1674824655932;27/01/2023 13:04:15;1674824654909;3;27/01/2023 16:04:14;74063;38;questionnaire-vlry;;26708294;gfwagilm;7923550;;complete;;;mobile;undefined M2006C3LG;Android 10;Chrome 109.0.0.0;360x800;360x669;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;8678
1;1674832630241;27/01/2023 15:17:10;1674832629882;3;27/01/2023 18:17:09;74063;38;questionnaire-vlry;;26713375;snfb8rs9;7925366;;complete;;;mobile;undefined Infinix X656;Android 10;Chrome 109.0.0.0;450x1000;450x846;Social_Task_Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_no;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;Space_Task_Done;Social_Task_Done;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;4857
1;1674884262327;28/01/2023 05:37:42;1674884261912;3;28/01/2023 08:37:41;74063;38;questionnaire-vlry;;26727987;xstf6hzy;7930433;;live;;;mobile;Samsung SM-G986U1;Android 13;Edge 109.0.1518.53;384x854;384x724;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular_ever_no;;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;10941
1;1674884703595;28/01/2023 05:45:03;1674884703827;3;28/01/2023 08:45:03;74063;38;questionnaire-vlry;;26728012;jr0py7qj;7930440;;live;;;mobile;undefined TECNO CD6j;Android 10;Chrome 108.0.0.0;360x800;360x656;CEQ__cannabis_user_done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Space Task First;;;No;1;1;1;1;1;1;1;1;15186
1;1675184786964;31/01/2023 17:06:26;1675184786803;5.5;31/01/2023 22:36:26;74063;38;questionnaire-vlry;;26823326;8fnuycce;7966040;;complete;;;mobile;Xiaomi Redmi Note 9 Pro;Android 12;Chrome 109.0.0.0;393x873;393x733;Space Task Done;;;Consent;4;cannabis_yes;regular__ever_yes;current_regular_use_yes;Consent_Done;E-Mail_Done;Demographics Done;Cape-15_Done;;CEQ__cannabis_user_done;;;right_age;Social Task First;Space Task Done;Social Task Done;No;1;1;1;1;1;1;1;1;15966
